,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
ENSMUSG00000001910,6307.48335396305,-0.636698587738119,0.149840525259154,-4.24917482528128,2.14559422195341e-05,0.000774529294488252,Nacc1
ENSMUSG00000042842,600.680624096058,-2.92274863773793,0.688084039184233,-4.24766230764927,2.16012662934256e-05,0.000777949117237235,Serpinb6b
ENSMUSG00000038415,53.5781514441038,3.7974498943618,0.894853401190859,4.24365587626778,2.19907495763058e-05,0.000790125577066425,Foxq1
ENSMUSG00000021870,2687.82111706001,-0.613665682984158,0.144627556279525,-4.243075792542,2.20476930912374e-05,0.000790324998501279,Slmap
ENSMUSG00000052488,4138.68158016025,-0.551181922909187,0.12992060955702,-4.24245179258707,2.21091042893711e-05,0.000790683269213836,Cherp
ENSMUSG00000037784,1271.11799798522,-0.593002134606585,0.139853913023223,-4.2401540420833,2.23366448080875e-05,0.000796967340739604,Dzip1l
ENSMUSG00000031787,1469.00163655098,-0.412711778085869,0.0974400763905598,-4.23554448409539,2.27998559605213e-05,0.000811611539261334,Katnb1
ENSMUSG00000002948,2585.09744804012,-0.630513456463774,0.149134086007638,-4.22782928666947,2.35956705771586e-05,0.000836069636257015,Map2k7
ENSMUSG00000031921,1383.80502856228,-0.657279832064259,0.155459189946554,-4.22798955976954,2.3578873008814e-05,0.000836069636257015,Terf2
ENSMUSG00000038175,282.162571723552,1.52979845931919,0.362328949528882,4.22212594745275,2.42008808412841e-05,0.000853580609122171,Mylip
ENSMUSG00000004864,418.89183830628,1.9349559834107,0.458900276104134,4.21650647028946,2.48116171584306e-05,0.000873119104490492,Mapk13
ENSMUSG00000014859,1710.85355250249,-0.987475763556058,0.23425457776171,-4.21539580140262,2.49340497385587e-05,0.000875424239451041,E2f4
ENSMUSG00000001909,2602.3453911443,-0.722543816243637,0.171431099773887,-4.21477676568986,2.50025372196303e-05,0.000875829196727733,Trmt1
ENSMUSG00000030123,801.240346673364,2.06345198068951,0.489744828305131,4.21332061398287,2.51643458987856e-05,0.000879493889162555,Plxnd1
ENSMUSG00000029092,6.21803322358475,-5.05322980733436,1.19983716492129,-4.21159633579601,2.53572371565521e-05,0.000884225834452286,D5Ertd615e
ENSMUSG00000040548,1259.22369691761,0.793035939378695,0.188370233207883,4.20998544129588,2.55387144744518e-05,0.000888539256081717,Tex2
ENSMUSG00000038215,666.771913654365,-0.857123352501076,0.203648967639537,-4.20882738781274,2.56699389646224e-05,0.000891088761620684,Cep44
ENSMUSG00000024525,494.396465442757,0.969690525895802,0.230438456120345,4.20802387857254,2.57613649649852e-05,0.000892248356827798,Impa2
ENSMUSG00000005142,3703.35932373091,-0.644323728711213,0.153258907586974,-4.20415190774841,2.6206289900465e-05,0.000905618710313147,Man2b1
ENSMUSG00000034997,3.67311164228242,-5.49064081977637,1.30765251425453,-4.19885310502883,2.68270271752254e-05,0.000924991084978959,Htr2a
ENSMUSG00000033106,1009.86568038079,-0.688843348706943,0.164117907313229,-4.19724672330998,2.70179546651373e-05,0.000929490171902641,Slc7a6os
ENSMUSG00000031979,1370.22281935771,-0.618885984629762,0.147556920465502,-4.19421862883384,2.73813795895914e-05,0.000938557228443881,Cog2
ENSMUSG00000025809,16871.5644329636,-0.86854001534879,0.207089361673118,-4.19403492449672,2.74035762499221e-05,0.000938557228443881,Itgb1
ENSMUSG00000041607,109.287444623113,3.14910236086484,0.751093077025962,4.19269256659117,2.75662909560086e-05,0.000942032049603335,Mbp
ENSMUSG00000031858,2069.45908276297,-0.593512731443231,0.141750646516791,-4.18701957294373,2.82641460087576e-05,0.000961606277262554,Mau2
ENSMUSG00000021893,1354.682835366,-0.543349043866902,0.129969321271344,-4.18059460918874,2.90747808492562e-05,0.000982997055133306,Capn7
ENSMUSG00000040472,902.71482453879,-0.784360264977314,0.187592072767687,-4.18120154761902,2.89972685083347e-05,0.000982997055133306,Rabggta
ENSMUSG00000024190,2993.50224004818,-1.45117934869463,0.347129118192453,-4.18051748655113,2.90846443026177e-05,0.000982997055133306,Dusp1
ENSMUSG00000097651,51.203947157903,-3.04039966431091,0.727981295326242,-4.17648047254891,2.96054144829502e-05,0.000998403648944755,4930461G14Rik
ENSMUSG00000022516,1667.61816755409,0.562441786111738,0.134776064130137,4.17315782102567,3.00406696387867e-05,0.0010086581172604,Nudt16l1
ENSMUSG00000042688,3026.82550443273,-0.944667247046751,0.226366484418216,-4.17317629628184,3.00382327196096e-05,0.0010086581172604,Mapk6
ENSMUSG00000014856,867.643618587995,-0.877116847679868,0.210241794744228,-4.17194330340898,3.02012794822485e-05,0.0010118415596471,Tmem208
ENSMUSG00000043088,19.2375309693863,4.35003317835647,1.04364134590015,4.16813035957723,3.07108290298647e-05,0.00102667636700274,Il17re
ENSMUSG00000019796,262.505342657433,-1.30907806732162,0.314150845740365,-4.1670365847225,3.08584988601713e-05,0.00102937526132693,Lrp11
ENSMUSG00000062380,286.366730730769,-1.54199763379652,0.3703880387192,-4.16319500794016,3.13825123155337e-05,0.00104458933850276,Tubb3
ENSMUSG00000001157,623.332837100545,0.814837749768176,0.195747641498589,4.16269510850812,3.1451319988181e-05,0.00104461857187526,Gmcl1
ENSMUSG00000022462,13043.5613819391,-0.572869287395591,0.137673448529177,-4.16107313004645,3.16755624667521e-05,0.00104754150454562,Slc38a2
ENSMUSG00000035093,1697.45077928961,0.488011618557724,0.117268334062895,4.16149527881914,3.16170535757111e-05,0.00104754150454562,Secisbp2l
ENSMUSG00000033216,1136.01513859993,0.442131165803807,0.106293613547204,4.15952709715208,3.18907187233208e-05,0.00105239371786959,Eefsec
ENSMUSG00000020950,1807.36680709497,-1.0312602525977,0.247970160127847,-4.15880786650301,3.19912842281428e-05,0.00105345175344835,Foxg1
ENSMUSG00000037999,81.166918676439,-3.30488862871319,0.794954961888945,-4.15732813448981,3.21991342856364e-05,0.00105577459924204,Arap2
ENSMUSG00000031608,790.635528637906,-1.00500140628992,0.241727054600199,-4.15758760620373,3.21625951573382e-05,0.00105577459924204,Galnt7
ENSMUSG00000020175,232.49278656574,0.969275941922418,0.233221166638712,4.15603761824906,3.23814530107797e-05,0.00105892026795199,Rab36
ENSMUSG00000013846,116.353645753063,-3.16582608740533,0.761985460946334,-4.15470668360731,3.25705089570356e-05,0.00105892026795199,St3gal1
ENSMUSG00000055799,649.79694869441,1.6222683442486,0.390455417965258,4.1548106892781,3.25556975224893e-05,0.00105892026795199,Tcf7l1
ENSMUSG00000031605,1141.54281216126,-0.98902410240064,0.238027418878637,-4.1550847673768,3.25166967379555e-05,0.00105892026795199,Klhl2
ENSMUSG00000017677,3278.5496389939,-0.611760814211164,0.147349786453778,-4.15175908248137,3.29929479577234e-05,0.00107039146348918,Wsb1
ENSMUSG00000049303,476.601025194642,-1.5979330701675,0.385174023777326,-4.14860029889057,3.34514282151647e-05,0.00108298118545853,Syt12
ENSMUSG00000023391,90.9574500681019,2.4391270426725,0.588510345231528,4.14457802218059,3.40440031734944e-05,0.00109985016975209,Dlx2
ENSMUSG00000081051,612.331333614388,-0.940798554373038,0.227066795568255,-4.14326785216925,3.42391649066915e-05,0.00110383622208617,Gm15427
ENSMUSG00000022636,9.48399848223274,-5.6675135013279,1.36863163438837,-4.14100723593216,3.45784050948743e-05,0.00111244082332422,Alcam
ENSMUSG00000104781,3.67813330057333,-5.49723308294335,1.32881128873878,-4.13695543492932,3.51944429818943e-05,0.00112989591685923,Gm43303
ENSMUSG00000030030,73.7705827658549,1.062658310859,0.257081216446849,4.13355096706841,3.57201037663432e-05,0.00114438282441422,1700003E16Rik
ENSMUSG00000032232,4742.89507159794,-1.32885215583627,0.321741897157989,-4.1301806434732,3.62478302140257e-05,0.00115887553644758,Cgnl1
ENSMUSG00000024413,1129.64767647184,0.74765360890609,0.181176657700057,4.12665526783176,3.68077519970333e-05,0.0011743352908929,Npc1
ENSMUSG00000034855,5677.81629400918,-3.5635985913469,0.86470219936006,-4.12118599210712,3.76926962689465e-05,0.00120007926133304,Cxcl10
ENSMUSG00000005225,269.077904721889,0.736718240625939,0.178790877117224,4.1205583445005,3.77955336944346e-05,0.00120086718420044,Plekha8
ENSMUSG00000034371,783.129228586842,0.934143731023505,0.226749266133062,4.11972107762116,3.7933131041541e-05,0.00120275399826148,Tkfc
ENSMUSG00000031955,5849.56767186005,-0.743476669197519,0.180615442066514,-4.11635162913548,3.84916922055638e-05,0.00121545224381347,Bcar1
ENSMUSG00000040364,23.8025289555033,-2.01390318474973,0.489349363511641,-4.11547114376052,3.86389337633833e-05,0.00121760148240432,Sec1
ENSMUSG00000034584,8.58191460438554,2.91865026416817,0.709361855103306,4.11447309038505,3.88064823842202e-05,0.00122038054418106,Exph5
ENSMUSG00000018761,1505.49336694512,0.606387586034057,0.147410081383192,4.11361000783763,3.89519285211191e-05,0.00122245460570973,Mpdu1
ENSMUSG00000092509,14.9455914252243,-2.93612473496545,0.714448599373609,-4.10963747082671,3.962807498361e-05,0.00123610656612161,Gm20394
ENSMUSG00000027832,308.27137796636,2.7281635942069,0.663836549423293,4.10969175556391,3.96187608273976e-05,0.00123610656612161,Ptx3
ENSMUSG00000028019,166.193130346995,-2.0863318365587,0.50764052207185,-4.10986071018067,3.95897849479097e-05,0.00123610656612161,Pdgfc
ENSMUSG00000028195,16978.0875341484,-1.29428056027155,0.315092341960085,-4.10762302955464,3.99751852488427e-05,0.0012444097140824,Ccn1
ENSMUSG00000025533,1942.45249984631,-0.505600734949144,0.12312926793852,-4.10625957105174,4.0211759354234e-05,0.0012492453239382,Asl
ENSMUSG00000049907,29.4393615579311,-2.79339924293015,0.680561975064615,-4.10454792550662,4.05106286641872e-05,0.00125346568933173,Rasl11b
ENSMUSG00000057897,285.332630589189,-2.12804916939181,0.518538829155885,-4.10393407347333,4.0618325585193e-05,0.00125427431897409,Camk2b
ENSMUSG00000052369,1369.46620867909,1.05716852119583,0.257993696727817,4.09765251866267,4.17361168267255e-05,0.00128363600912277,Tmem106c
ENSMUSG00000036977,427.684977554916,-0.697840920106236,0.170301727074991,-4.09767377050115,4.17322863636182e-05,0.00128363600912277,Anapc10
ENSMUSG00000090622,15.7416888651343,1.80381905311835,0.440355818597586,4.0962761860693,4.19849006698483e-05,0.0012884112416159,A930033H14Rik
ENSMUSG00000031985,2016.91869767797,-0.482267472898685,0.117744875224689,-4.09586805352154,4.20589441599155e-05,0.0012884112416159,Gnpat
ENSMUSG00000075576,51.0295044122281,-1.57672227799771,0.385212767651963,-4.09312050482778,4.25606387724513e-05,0.00129860615683086,Gm12359
ENSMUSG00000012405,7692.28097419084,-0.754653053961951,0.184357888076016,-4.09341342449522,4.25068833169509e-05,0.00129860615683086,Rpl15
ENSMUSG00000035953,2306.05467102006,-0.698663360297404,0.170718714146564,-4.09248255992365,4.26779351559742e-05,0.00129960650857143,Pip4p1
ENSMUSG00000000594,2105.07525148454,1.07377481634618,0.262519372297716,4.09026887024718,4.30873403902229e-05,0.00130943350124164,Gm2a
ENSMUSG00000033970,1556.367744908,-0.810121587409115,0.198082490684964,-4.08981926977864,4.31709445395701e-05,0.00130943350124164,Rfc3
ENSMUSG00000031774,1893.43315914116,-0.694342071927263,0.169809236562832,-4.08895349853566,4.33323701851881e-05,0.00131174249745634,Psme3ip1
ENSMUSG00000047420,156.573441692824,-1.93024391791444,0.472994745764747,-4.08089928101334,4.48617929569467e-05,0.00135537259743011,Fam180a
ENSMUSG00000068240,269.633265246694,-0.786977014504837,0.193087792042167,-4.07574713129961,4.5866840832004e-05,0.00138302015355795,Gm11808
ENSMUSG00000030035,1108.14700275481,0.925406468963634,0.227187205900588,4.07332122993128,4.63474295220881e-05,0.00139477646025572,Wbp1
ENSMUSG00000020865,72.000394358208,1.9828832898908,0.486998920229008,4.07163795960443,4.6683699567818e-05,0.00140184580962107,Abcc3
ENSMUSG00000031490,4186.39012838094,-1.17244245126845,0.287982053743887,-4.07123442598663,4.67646573244641e-05,0.00140184580962107,Eif4ebp1
ENSMUSG00000058301,3383.43199031957,-0.588812041120269,0.144727243048969,-4.0684257415243,4.73318403661722e-05,0.00141608762869844,Upf1
ENSMUSG00000026009,5.72974105600692,5.81934661537088,1.43119701372059,4.06606956245855,4.78126696732901e-05,0.00142769560045797,Icos
ENSMUSG00000038481,1500.48075042407,1.0496262156705,0.258374475418974,4.06242224185827,4.85661276502992e-05,0.00144738354846182,Cdk19
ENSMUSG00000091754,13.4842863163586,-1.91480423713602,0.471649615611816,-4.05980239091718,4.91142642011227e-05,0.00145998330422707,Gm3636
ENSMUSG00000000959,1499.80618205916,-0.668782771657834,0.164756211062217,-4.05922646160685,4.92355464397191e-05,0.00145998330422707,Oxa1l
ENSMUSG00000044350,410.234805520223,-0.830642540025335,0.204685171471681,-4.0581471244499,4.9463603947347e-05,0.00145998330422707,Lacc1
ENSMUSG00000022687,20.6881915388212,3.45311181772611,0.85088241273475,4.05827146741434,4.94372800760472e-05,0.00145998330422707,Boc
ENSMUSG00000024529,6112.36400461147,2.0257458426612,0.499175999509931,4.05817956923006,4.94567339850056e-05,0.00145998330422707,Lox
ENSMUSG00000032011,156.651695098942,6.67955613120903,1.64630919824368,4.05729138750785,4.96451273591887e-05,0.00146253403932874,Thy1
ENSMUSG00000026648,300.601768461356,-0.64127695368252,0.158123204793713,-4.05555246947548,5.00159429283553e-05,0.00147064086109416,Dclre1c
ENSMUSG00000029840,4539.10313146403,0.552492957482369,0.136273730933303,4.05428803995084,5.02872231052207e-05,0.00147579564296199,Mtpn
ENSMUSG00000050989,1703.92948125727,0.581450445128712,0.143435324134001,4.05374651355413,5.04038322719212e-05,0.00147640025271925,Selenon
ENSMUSG00000062007,87.0050637693764,-3.65302727841405,0.902500317589236,-4.04767423037816,5.17290741806291e-05,0.00151233783792721,Hsh2d
ENSMUSG00000059493,8.97861348747313,-6.77737112205197,1.67552498803598,-4.04492393157101,5.23401160524997e-05,0.0015272984908071,Nhs
ENSMUSG00000006276,1793.38092408702,-0.583549940855627,0.144745374868679,-4.03156191612379,5.54073950752935e-05,0.00161374038156792,Eps15l1
ENSMUSG00000025372,3286.01260373441,0.614690076086225,0.152673952054379,4.02616207817354,5.66946176824031e-05,0.00164810932083175,Baiap2
ENSMUSG00000027618,1015.03451334939,0.460005999750091,0.114522281971263,4.01673798174506,5.900927062158e-05,0.00171215955399747,Nfs1
ENSMUSG00000004626,3322.82566708789,-0.809439479595976,0.201566375979089,-4.01574655328401,5.92579116898032e-05,0.00171613590577362,Stxbp2
ENSMUSG00000045912,34.2324789046411,1.90742027764332,0.475071360620841,4.01501844933492,5.94411449101714e-05,0.00171820662862522,C2cd4c
ENSMUSG00000027291,1127.17868587982,0.548934495245701,0.136836564011325,4.01160683339192,6.03068751991489e-05,0.0017399608382974,Vps39
ENSMUSG00000036402,3135.72254390515,0.613813750614535,0.153047036138382,4.01062161085915,6.05590981501025e-05,0.00174394450046214,Gng12
ENSMUSG00000030790,78.0114989264761,-3.05190534133801,0.761038959384461,-4.01018279511792,6.06717588598806e-05,0.00174394450046214,Adm
ENSMUSG00000034312,1777.61024017962,0.867991324324994,0.216787044658907,4.00388928079487,6.23095353123209e-05,0.00178767916797177,Iqsec1
ENSMUSG00000002343,724.449013066426,-0.732690545497145,0.183078104175402,-4.00206539606274,6.27919365428614e-05,0.00179816461854027,Armc6
ENSMUSG00000030587,286.860842875554,-2.74650665794696,0.686702141637397,-3.99956034999118,6.34602641163209e-05,0.00181392554197171,2200002D01Rik
ENSMUSG00000051832,32.7720284303916,3.21038616363456,0.802940234416038,3.99828782520707,6.38023378240718e-05,0.00182031976077658,E230016K23Rik
ENSMUSG00000059689,492.470648095416,0.645360480774373,0.161494434944756,3.99617783111311,6.43733850941254e-05,0.00183321095551382,Zfp637
ENSMUSG00000086644,4.01056177260182,-5.01322695595957,1.25482908840033,-3.99514722945296,6.46540616914779e-05,0.00183440989057481,Gm13470
ENSMUSG00000079481,118.969324778003,2.53133559184366,0.633538941604164,3.99554853792277,6.45446309278232e-05,0.00183440989057481,Nhsl2
ENSMUSG00000033768,9.80995623674064,4.05638192092558,1.01640885083989,3.990895905298,6.58241685326874e-05,0.00186416954640086,Nrxn2
ENSMUSG00000024986,139.834309987928,0.943062850894036,0.236377100837379,3.98965402127865,6.61697410872554e-05,0.00187051154124966,Hhex
ENSMUSG00000031906,71.0715471917968,-2.47180708197102,0.619876289829631,-3.98758126827271,6.67503423313453e-05,0.0018834619529751,Smpd3
ENSMUSG00000020882,313.09156064888,0.974152303986362,0.244433536654293,3.985346353533,6.73817669249858e-05,0.00189779635855757,Cacnb1
ENSMUSG00000041559,53.5903220778715,3.93242521680063,0.986882192341401,3.98469568841937,6.75666572869724e-05,0.00189952478200925,Fmod
ENSMUSG00000031848,3265.15209337604,-0.795887275316937,0.199775423533583,-3.98390983855502,6.77906012410251e-05,0.00190234282095709,Lsm4
ENSMUSG00000047261,445.287733953158,-5.71293081629346,1.43488079420414,-3.98146719878715,6.84911740564901e-05,0.0019185014110031,Gap43
ENSMUSG00000050931,1527.72998680892,-1.24785105548173,0.313518375217408,-3.9801528526563,6.88709704667265e-05,0.00192563233424967,Sgms2
ENSMUSG00000038542,951.342196437876,-0.559001348775772,0.140520021244568,-3.97809040893082,6.94709580210779e-05,0.00193888274491495,Pcid2
ENSMUSG00000021877,7573.01471169392,-0.70515059641663,0.177340689479956,-3.97624819484155,7.00110565750896e-05,0.00194337550182622,Arf4
ENSMUSG00000030055,1042.56186403988,0.690536861206055,0.173655672880085,3.97647165654584,6.99453312128706e-05,0.00194337550182622,Rab43
ENSMUSG00000036180,4279.51797476223,-0.610685190476094,0.153573673174321,-3.97649660813222,6.99379959862877e-05,0.00194337550182622,Gatad2a
ENSMUSG00000022089,1191.26885236865,-0.648326819210699,0.163108937103969,-3.97480868137496,7.04358540342127e-05,0.00195164425826689,Bin3
ENSMUSG00000031885,2750.88825633129,-0.618149951910483,0.155540374780401,-3.97420896524914,7.06135475730242e-05,0.00195304880319778,Cbfb
ENSMUSG00000025176,52.4452181598203,2.68960968263966,0.67702846332828,3.97266854840564,7.1071912636162e-05,0.00196219725766409,Hoga1
ENSMUSG00000015202,334.388207213434,0.948193037976703,0.238722746170719,3.97194257014208,7.1288908566064e-05,0.00196466099628841,Cnksr3
ENSMUSG00000019929,23.6866673039824,-3.60295101054628,0.907210462542658,-3.97146104383344,7.1433183005604e-05,0.00196511536361392,Dcn
ENSMUSG00000063972,170.781406221281,-1.22178433615091,0.307743906970072,-3.97013331045326,7.18324292745832e-05,0.00197256981675811,Nr6a1
ENSMUSG00000025702,1855.83256807113,0.806723245792905,0.203272192188098,3.96868473306179,7.22704203217824e-05,0.00198105975705592,Marchf8
ENSMUSG00000030543,5.83891997022672,-5.55926197545097,1.40263397149806,-3.96344455390133,7.38760276612707e-05,0.00202146895618331,Mesp2
ENSMUSG00000021798,25.1295476593755,2.37338696786915,0.598955575707075,3.96254257265631,7.41557784483549e-05,0.00202551964649876,Ldb3
ENSMUSG00000095799,14.2342044425558,6.54745471946314,1.65253021200833,3.96207867903728,7.43000455662956e-05,0.00202586188070655,Eif1ad10
ENSMUSG00000034187,2072.299096505,0.731090827253746,0.184621999998076,3.95993341671829,7.49706633847623e-05,0.00202975151677971,Nsf
ENSMUSG00000089682,659.70708410946,-0.704632825747828,0.177926512567643,-3.9602463712649,7.4872477156528e-05,0.00202975151677971,Bcl2l2
ENSMUSG00000053835,37.0223995047443,-2.93912926127889,0.742066495018662,-3.96073570361774,7.47191979157881e-05,0.00202975151677971,H2-T24
ENSMUSG00000056091,917.90615921345,0.879272705626895,0.222006946467174,3.96056393558345,7.47729689742896e-05,0.00202975151677971,St3gal5
ENSMUSG00000079547,664.653898392411,1.07243776784179,0.270907571828558,3.95868509913955,7.53635228550588e-05,0.00203680185318997,H2-DMb1
ENSMUSG00000032244,1766.51314071005,-0.54042446070613,0.136541951712407,-3.957937131618,7.55998484235464e-05,0.00203960433167947,Fem1b
ENSMUSG00000028967,1987.09238637656,-1.92073320795279,0.485579923349627,-3.95554493831457,7.63603920961822e-05,0.00205651507820506,Errfi1
ENSMUSG00000037415,2039.87452700457,-0.616949031445406,0.156032744303437,-3.95397154744408,7.68645539807823e-05,0.00206647397048334,Ranbp10
ENSMUSG00000040274,1979.33965138502,-1.14047835565415,0.28847118274431,-3.95352611933174,7.70078532160771e-05,0.00206671338002938,Cdk6
ENSMUSG00000046447,59.7442716664047,-2.62507579650641,0.664191990625575,-3.95228463088506,7.74085883568604e-05,0.00207384890549094,Camk2n1
ENSMUSG00000070056,578.965200342427,-0.980358718258901,0.248075734255537,-3.95185253084469,7.75485261714581e-05,0.00207398475732988,Mfhas1
ENSMUSG00000035202,6792.81481246709,-2.37964266420358,0.602362438701718,-3.9505163524679,7.79827693203308e-05,0.00208197747675008,Lars2
ENSMUSG00000030616,469.882655511705,1.52459850061204,0.386074675418222,3.94897308133588,7.84871762110761e-05,0.00209181247101201,Sytl2
ENSMUSG00000039062,374.974937205408,1.78497590561614,0.452352171380265,3.94598726069919,7.94718391623364e-05,0.0021143909042187,Anpep
ENSMUSG00000023169,1837.13615876133,-1.57534330910978,0.399475659049238,-3.94352765537489,8.02917274317399e-05,0.00213251499904196,Slc38a1
ENSMUSG00000027806,2027.06318710585,0.625716421601358,0.158691794792337,3.94296644272104,8.04799199304273e-05,0.00213382794601743,Tsc22d2
ENSMUSG00000022204,1903.34172913729,-0.81240278655406,0.206249608511282,-3.93893007806422,8.18457763486911e-05,0.00216608381436212,Ngdn
ENSMUSG00000035506,16.3878995957911,-2.10855222908238,0.535363634528198,-3.93854212929609,8.19782013238884e-05,0.00216608381436212,Slc12a8
ENSMUSG00000052926,2057.90377596292,-0.612768125891702,0.155625857539819,-3.93744417270067,8.23540834940732e-05,0.00217228318348518,Rnaseh2a
ENSMUSG00000060126,24881.3917948012,-0.815041647131147,0.207285942124798,-3.93196778699275,8.42533576503609e-05,0.00221478313495256,Tpt1
ENSMUSG00000071176,1656.55613006171,-0.770131073718052,0.195858027565054,-3.93208837693545,8.42110935766706e-05,0.00221478313495256,Arhgef10
ENSMUSG00000038884,774.838946098116,-1.93776663669716,0.492881988678742,-3.93150222813312,8.4416713754312e-05,0.00221529048483585,Shfl
ENSMUSG00000029032,20.1292312794942,-5.6776917084782,1.44464712602762,-3.93015817232149,8.48899993626173e-05,0.00222391551992901,Arhgef16
ENSMUSG00000022389,1683.39766797823,0.890618053545748,0.226690715502386,3.92878046007303,8.53777382161801e-05,0.00223288921477622,Tef
ENSMUSG00000024486,779.297849658427,-1.21869841563359,0.310498683521153,-3.92497128107974,8.67400856575663e-05,0.002264632833222,Hbegf
ENSMUSG00000002342,1820.48605683537,-0.515716310062841,0.131407201424461,-3.92456657224603,8.68860301470269e-05,0.002264632833222,Tmem161a
ENSMUSG00000001467,3432.08394613983,-0.830908677095142,0.211788504096837,-3.92329451798394,8.73462654272388e-05,0.00226955453050335,Cyp51
ENSMUSG00000031446,3729.16226158474,-0.520572321494444,0.13268976133693,-3.92322901367341,8.73700274455706e-05,0.00226955453050335,Cul4a
ENSMUSG00000031461,86.3446987064087,-3.57679315025692,0.912252357932723,-3.92083738578914,8.82417966197429e-05,0.002288334482999,Myom2
ENSMUSG00000020778,807.449919026555,-0.663344199383205,0.169284017190519,-3.91852822488641,8.9091298336809e-05,0.0023064747236085,Ten1
ENSMUSG00000054364,7043.25292125884,-1.15152821184312,0.293918703536232,-3.91784598254111,8.93437586484044e-05,0.00230912322772296,Rhob
ENSMUSG00000005983,166.035807275531,0.958701267673073,0.244770393472233,3.91673704516813,8.97555578160208e-05,0.00231587410754156,1700037C18Rik
ENSMUSG00000028434,69.2089791040151,3.56705041982818,0.91148210132014,3.9134618383201,9.09822846819053e-05,0.00234359392602737,Epb41l4b
ENSMUSG00000098973,128.657327244007,-2.84400145686404,0.727042030963638,-3.91174283706065,9.16324560033651e-05,0.0023563944956852,Mir6236
ENSMUSG00000073411,15312.2751881951,-1.56642267989212,0.400566475914635,-3.9105186631393,9.20981433562754e-05,0.00236441610773423,H2-D1
ENSMUSG00000061232,13656.8100532853,-1.74210021091813,0.445717895871589,-3.90852650758279,9.28607599384225e-05,0.00238002127722177,H2-K1
ENSMUSG00000063193,75.0136274288386,-2.66120150746619,0.680977288208522,-3.90791521765305,9.30959609122574e-05,0.00238207934593793,Cd300lb
ENSMUSG00000032846,160.911617092811,-0.733656172204875,0.187856012569565,-3.90541757045543,9.40628182202022e-05,0.00240282062888749,Zswim6
ENSMUSG00000017491,24.3473545161756,-3.2038947393922,0.82055563727557,-3.90454296314367,9.44036209951907e-05,0.00240752717025546,Rarb
ENSMUSG00000063506,1096.43318372239,-1.09200493623808,0.279926747923002,-3.90103819781614,9.57810347047927e-05,0.00242705731767681,Arhgap22
ENSMUSG00000025616,1494.91224025634,0.428723659749857,0.109892569429358,3.90129798562453,9.56782873711981e-05,0.00242705731767681,Usp16
ENSMUSG00000008226,703.736738438313,0.657020139491068,0.168424017622586,3.90098840275474,9.5800740787477e-05,0.00242705731767681,Scrn3
ENSMUSG00000033192,366.034624820153,-1.28624958658062,0.329679654277879,-3.90151339304813,9.55931716287746e-05,0.00242705731767681,Lpcat2
ENSMUSG00000046668,336.151049418989,2.84584820259166,0.729821451930518,3.89937592963847,9.6440939987293e-05,0.00243925785382334,Cxxc5
ENSMUSG00000031536,797.664081748634,-0.555026815043436,0.142540333748892,-3.89382289521789,9.86767043807759e-05,0.00248762354093045,Polb
ENSMUSG00000071078,803.283359819436,-0.866868858536614,0.222653803929158,-3.89334852241028,9.8869948208895e-05,0.0024884158159679,Nr2c2ap
ENSMUSG00000045932,3045.63079940384,-1.5345614385836,0.394277199762399,-3.89208769745844,9.93853048827212e-05,0.00249729937661191,Ifit2
ENSMUSG00000024803,1515.84820650249,-2.53388046820359,0.651260644225005,-3.89073175336565,9.99423707142678e-05,0.00250311690039741,Ankrd1
ENSMUSG00000097000,48.9026071824178,-1.66145803393278,0.427028177612614,-3.89074567215093,9.99366374821102e-05,0.00250311690039741,Gm17435
ENSMUSG00000038206,730.157280141132,-0.640224913627637,0.164668845994831,-3.88795409210393,0.000101092740660895,0.00252781165184268,Fbxo8
ENSMUSG00000019971,715.856888212208,0.83488644876347,0.214765462286351,3.88743348150784,0.000101309737967545,0.00252912524426121,Cep290
ENSMUSG00000036672,2033.25073393945,-0.722362894137564,0.185866189861232,-3.88646743486204,0.000101713564198235,0.00253509107008177,Cenpt
ENSMUSG00000052534,1986.17571679931,1.08434667965289,0.279038821537753,3.88600651936949,0.000101906770751905,0.00253579663531196,Pbx1
ENSMUSG00000026208,171.800275000189,1.75893588921324,0.452776402507832,3.88477818073308,0.000102423358822812,0.00254453378348498,Des
ENSMUSG00000000567,188.637893985675,-2.14572188688614,0.552756236172593,-3.88185921111193,0.000103660888952642,0.00257084990459678,Sox9
ENSMUSG00000042770,267.15400688948,1.76770140039253,0.45541786311074,3.88149333519378,0.000103816997708063,0.00257084990459678,Hebp1
ENSMUSG00000029047,217.16576676069,0.927375007170267,0.238955998020199,3.88094467121046,0.00010405151277314,0.00257251473219508,Pex10
ENSMUSG00000039910,4269.56121116873,1.29533052949983,0.333813525184484,3.88040157685029,0.000104284139521756,0.0025741276044391,Cited2
ENSMUSG00000063011,12231.9909267905,-1.44746050388109,0.373198329354171,-3.8785288947728,0.000105090045972553,0.00258986334449667,Msln
ENSMUSG00000026939,328.862352125814,1.42104090078708,0.366455242941965,3.87780207312284,0.00010540441313158,0.00259345450421989,Tmem141
ENSMUSG00000046314,171.935532607168,1.90470843101532,0.49140138656852,3.87607459619923,0.000106155151672196,0.00260026554371206,Stxbp6
ENSMUSG00000091337,1316.75169388974,0.939732949713018,0.242446077387008,3.87604930482317,0.000106166180353547,0.00260026554371206,Eid1
