,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,external_gene_name
ENSMUSG00000031631,710.801729903312,-0.428855807628884,0.167542468258806,-2.5596841928246,0.010476732042793,0.0766544944606866,Cfap97
ENSMUSG00000025647,5862.49664274345,-0.997229550735096,0.389599863325504,-2.55962500146446,0.0104785164181387,0.0766544944606866,Shisa5
ENSMUSG00000029471,1147.7961050931,0.342687123174592,0.133906094081127,2.55916002573397,0.0104925429250423,0.076689318013926,Camkk2
ENSMUSG00000102893,12.1046087149438,-1.46968424263708,0.574584741133681,-2.55781982608401,0.010533065028364,0.0769489187677824,Gm37855
ENSMUSG00000039232,285.73549994536,0.889056834235667,0.347633317284234,2.55745577317248,0.0105440965010341,0.076992932570229,Stx11
ENSMUSG00000021318,956.094922427082,0.482364196512365,0.188645306427366,2.55699018251529,0.0105582197294633,0.0770594698622145,Gli3
ENSMUSG00000027636,29.3136565607678,1.06654324022581,0.417200050523739,2.55643123457658,0.0105751970816536,0.07714676504823,Sla2
ENSMUSG00000004951,2245.5282974354,-0.880244704062548,0.344374187585859,-2.55607050642576,0.01058616664041,0.0771901709797177,Hspb1
ENSMUSG00000055067,488.808813547656,0.588719443976223,0.230415541829805,2.55503356805279,0.0106177557859467,0.0773105343164244,Smyd3
ENSMUSG00000037791,1666.87636354129,0.329831225448197,0.129076521085748,2.55531542587116,0.0106091610229463,0.0773105343164244,Phf12
ENSMUSG00000028464,5797.5369315336,0.426671109010676,0.166989419262106,2.55507870436375,0.0106163790165167,0.0773105343164244,Tpm2
ENSMUSG00000074807,67.8730872029345,0.617003295196775,0.241531355442564,2.55454739640833,0.0106325952962266,0.0773453408067041,Gm10762
ENSMUSG00000085566,78.3821512202808,-0.698126341412551,0.273270674943303,-2.55470639708193,0.0106277400597855,0.0773453408067041,A730017L22Rik
ENSMUSG00000030016,1937.73499667061,0.413801219627623,0.162037840798258,2.55373200228468,0.010657525138784,0.0774900338459669,Zfp638
ENSMUSG00000031555,4430.78495909099,-0.486105244729486,0.190366885106671,-2.55351787921045,0.0106640803441856,0.0775010527093037,Adam9
ENSMUSG00000034889,3638.73022867152,0.505518868288775,0.198009058024837,2.55300880339204,0.0106796796875761,0.0775777582595871,Cactin
ENSMUSG00000078866,76.7992188925954,0.588255724372953,0.230480359196809,2.55230305273273,0.0107013391975903,0.0776983919643735,Zfp970
ENSMUSG00000075254,1623.7489090685,0.564478738573784,0.22122117430909,2.55164877565063,0.0107214538625102,0.0777370406448195,Heg1
ENSMUSG00000058704,1496.40467197735,-0.323381808022423,0.126718765668512,-2.55196463062439,0.0107117392314129,0.0777370406448195,Memo1
ENSMUSG00000034459,6041.02315895943,-2.23204155698747,0.874748985951118,-2.55163663271991,0.0107218274943206,0.0777370406448195,Ifit1
ENSMUSG00000032489,57.206798109553,1.27599211883624,0.500180576033721,2.55106291602618,0.0107394936658324,0.0778284324190249,Kif9
ENSMUSG00000020486,71.733562629464,1.86760733396359,0.732138528997963,2.55089338969728,0.0107447187564109,0.0778296208365931,Septin4
ENSMUSG00000009585,1515.48414013659,-0.812465538802083,0.318539351113368,-2.55059707995992,0.0107538569557593,0.0778400933233673,Apobec3
ENSMUSG00000048200,98.3326445620819,-1.08632936565491,0.425924946775625,-2.55051828703328,0.0107562880941706,0.0778400933233673,Cracr2b
ENSMUSG00000067714,5.68993574966725,4.08005023965296,1.59982026274557,2.55031789174297,0.0107624734485991,0.0778482204574585,Lpar5
ENSMUSG00000022685,1379.90596447915,0.468864808861962,0.183919475632444,2.54929396275014,0.0107941271856097,0.0780404738412346,Parn
ENSMUSG00000037185,628.445893597708,-1.55249169624705,0.609040807359165,-2.54907664230044,0.0108008560661821,0.0780524269669872,Krt80
ENSMUSG00000039396,659.165251207001,-0.581059215770675,0.228006155200937,-2.54843653347252,0.0108206973909968,0.0781590814836771,Neil3
ENSMUSG00000091512,1746.53148001541,-0.576843450202189,0.226511092323119,-2.54664548338904,0.0108763864751475,0.0785244465797266,Lamtor3
ENSMUSG00000002688,210.184905609777,-1.26717497335614,0.497739374290198,-2.54586042175826,0.0109008765753904,0.0786643265961303,Prkd1
ENSMUSG00000027650,972.988782342948,0.300367531517173,0.118026080292122,2.54492507735363,0.0109301187361928,0.0788383517472666,Tti1
ENSMUSG00000095440,120.061610124824,1.38246384719016,0.543296868203201,2.54458276515059,0.0109408380335584,0.0788428741127146,Fignl2
ENSMUSG00000037921,369.352323372938,-2.67546831396495,1.05143907142454,-2.54457760480605,0.0109409996980448,0.0788428741127146,Ddx60
ENSMUSG00000072294,3.86450194646635,-5.56533296995273,2.1872922966123,-2.54439380533291,0.0109467591956344,0.0788474299346448,Klf12
ENSMUSG00000033352,1676.48787605694,0.277669469791515,0.109147025805855,2.54399483395378,0.0109592705427078,0.0789005910139331,Map2k4
ENSMUSG00000055994,109.36335313844,-1.16775081007538,0.459087608703783,-2.54363391199445,0.010970599642867,0.0789451948095502,Nod2
ENSMUSG00000021678,1005.72572423057,-2.22118649118103,0.873606397110624,-2.54254833587232,0.0110047379044793,0.0791538164149122,F2rl1
ENSMUSG00000025498,5987.64247628955,-2.35833371134021,0.927746602594951,-2.54200199143154,0.0110219545526433,0.0792405877094664,Irf7
ENSMUSG00000073609,167.526656438473,0.849070590839945,0.334040576052525,2.54181872416133,0.0110277351099726,0.0792450983743733,D2hgdh
ENSMUSG00000017400,801.389618902596,1.06043352808548,0.417303618560363,2.54115584174378,0.0110486660315723,0.0792993470477525,Stac2
ENSMUSG00000021929,1935.23420292229,-0.582775881906166,0.229340926825745,-2.54108976523394,0.0110507543713964,0.0792993470477525,Kpna3
ENSMUSG00000107090,3.82732191581269,2.34602993372699,0.923176700325399,2.54125773852402,0.0110454462838253,0.0792993470477525,Gm42884
ENSMUSG00000019866,2558.41221088718,0.794539721349592,0.312979304477517,2.53863341755451,0.0111286361804162,0.0798209734992728,Crybg1
ENSMUSG00000020758,124.192901078592,-1.23134201827422,0.485122069024849,-2.53821068323969,0.0111420886045026,0.0798253985455898,Itgb4
ENSMUSG00000023873,19.7145921610896,3.46679111687176,1.36595032577001,2.53800672796608,0.0111485841165153,0.0798253985455898,1700010I14Rik
ENSMUSG00000010095,7750.82856369034,-0.562144725322585,0.22148534937108,-2.53806731198622,0.0111466543020719,0.0798253985455898,Slc3a2
ENSMUSG00000026749,1074.08833697975,0.435726356119277,0.171694598063431,2.53779886515884,0.0111552075350808,0.0798253985455898,Nek6
ENSMUSG00000052656,601.162864879316,0.410095540686215,0.161594955418514,2.53779915111899,0.0111551984207389,0.0798253985455898,Rnf103
ENSMUSG00000090093,29.0527811091295,0.815344594505496,0.321408853044475,2.53678324906835,0.0111876197909825,0.0800201009980135,Gm14399
ENSMUSG00000056216,1010.36546857317,-0.498288529870897,0.196453248835432,-2.53642295469652,0.0111991382677949,0.0800652479228961,Cebpg
ENSMUSG00000026211,1521.83388816564,-2.07538582238896,0.818465741957535,-2.53570273744779,0.0112221949190603,0.0801763035017134,Obsl1
ENSMUSG00000045257,122.815570117825,0.624469703898265,0.246279667300001,2.53561209800393,0.0112250995863694,0.0801763035017134,Morn2
ENSMUSG00000049969,329.324244415742,-0.52115893429242,0.205616918287489,-2.53461115278339,0.0112572206964975,0.0803684029112064,Plekhf2
ENSMUSG00000000149,1448.99357862966,0.511276462814593,0.201791580993327,2.5336857974838,0.0112869886481001,0.0804972862408178,Gna12
ENSMUSG00000031594,5.50334758766893,-2.43167596804675,0.95968824724835,-2.53381863852031,0.0112827109642807,0.0804972862408178,Fgl1
ENSMUSG00000059897,200.564538355588,-0.620440938162006,0.244888794383922,-2.53356197747993,0.011290977137563,0.0804972862408178,Zfp930
ENSMUSG00000033039,1627.0268054956,0.571902402992382,0.22584651736308,2.53226133247372,0.0113329491859508,0.0807441554545632,Micall1
ENSMUSG00000033545,1489.21471516031,-0.622722871968948,0.245925203593778,-2.53216369395618,0.011336105581116,0.0807441554545632,Znrf1
ENSMUSG00000047710,1126.01018304712,-0.496980905469484,0.196283517193873,-2.53195435141202,0.0113428757029821,0.0807549734076195,Champ1
ENSMUSG00000025544,4665.6531833884,-0.372417817218944,0.147097738992471,-2.53177118676179,0.0113488021779191,0.0807597778306523,Tm9sf2
ENSMUSG00000039470,395.723461309853,-1.52217476603354,0.60137752616687,-2.53114674194055,0.0113690273801123,0.0808662826324547,Zdhhc2
ENSMUSG00000027259,88.5784325774785,1.16447014642442,0.460192233734937,2.53039938760708,0.0113932755715595,0.0809638593990028,Adal
ENSMUSG00000028029,2447.98049769761,-0.428337482730766,0.169265968490867,-2.53055878006498,0.0113881001753116,0.0809638593990028,Aimp1
ENSMUSG00000097743,111.816113771296,-0.902453998253849,0.356732807216521,-2.52977573129712,0.0114135454636523,0.0810330111449881,Gm16973
ENSMUSG00000034863,1592.53639591326,-0.522042362236306,0.206356941025896,-2.52980277591338,0.0114126658040218,0.0810330111449881,Ano8
ENSMUSG00000022807,1397.73199022872,0.489672078139351,0.193590635056344,2.52942027901728,0.011425112584319,0.0810777025019185,Osbpl11
ENSMUSG00000029122,970.860621810718,0.522734465035065,0.206782982291466,2.5279375470959,0.0114734759285811,0.0813833546262547,Evc
ENSMUSG00000091199,9.02548294382279,-3.77607285893586,1.49426635927141,-2.52704133738046,0.0115027962790556,0.0815045890300333,Gm2619
ENSMUSG00000037710,1010.76554748202,0.686571970167522,0.271719486061356,2.5267675135102,0.0115117679394741,0.0815045890300333,Cisd1
ENSMUSG00000093979,9.50177842205699,-2.34923477141001,0.929725085389503,-2.52680583575499,0.0115105119625069,0.0815045890300333,Gm2237
ENSMUSG00000091971,168.413411274042,1.14158535344367,0.451785394907303,2.5268310271028,0.011509686405079,0.0815045890300333,Hspa1a
ENSMUSG00000038965,4570.06644097856,0.282015738930103,0.111694766094698,2.52487872789852,0.0115738221022311,0.0817974352371718,Ube2l3
ENSMUSG00000003541,2905.63989823987,-0.933455744265562,0.369725391502746,-2.52472717784283,0.0115788139675336,0.0817974352371718,Ier3
ENSMUSG00000028756,799.859179132976,0.677633626655192,0.268401694004138,2.52469951491716,0.0115797253551387,0.0817974352371718,Pink1
ENSMUSG00000053334,238.954112063049,0.383039581922602,0.151707529783813,2.52485544038877,0.0115745890388667,0.0817974352371718,Ficd
ENSMUSG00000002781,296.013292950164,0.54005080765599,0.213883969997174,2.52497093476957,0.011570785860134,0.0817974352371718,Tmem143
ENSMUSG00000037991,239.605225027088,0.509653516177538,0.201915129888427,2.52409770609642,0.0115995684162021,0.0818659265682777,Rmi2
ENSMUSG00000074916,959.298518873332,0.472810696252301,0.187331793788872,2.52392125591438,0.0116053921133337,0.0818659265682777,Chst14
ENSMUSG00000063362,564.83165717092,-0.481492338020021,0.190769801365347,-2.52394422269122,0.0116046339533854,0.0818659265682777,Alg11
ENSMUSG00000001383,2190.06142184281,0.576121642796534,0.228279531198067,2.5237551512959,0.0116108767279844,0.0818670620462837,Zmat2
ENSMUSG00000070923,4529.01246991514,-0.401632718213094,0.159200811887103,-2.52280571595269,0.011642270332926,0.0820507943078535,Klhl9
ENSMUSG00000025037,4962.24372974534,1.0092651086672,0.400112203047596,2.52245520376478,0.0116538792316467,0.0820949861769415,Maoa
ENSMUSG00000030744,22992.1181145569,-0.502239637429539,0.199153514960045,-2.52187182099347,0.0116732235327073,0.0821936041602442,Rps3
ENSMUSG00000039414,1191.39514876161,0.544710181827615,0.216054334786397,2.52117219664278,0.0116964598321087,0.0823195237062554,Heatr5b
ENSMUSG00000045573,25.7977079957638,-2.7931909610245,1.10809405091273,-2.52071650301142,0.0117116166310894,0.0823884906463371,Penk
ENSMUSG00000021905,1029.01232524632,-0.577183977303739,0.229002710622021,-2.52042421566095,0.0117213475525384,0.0824192421869844,Dph3
ENSMUSG00000037544,3335.42556305533,-0.620474482020599,0.246214351593308,-2.52005814448009,0.011733545023989,0.0824296278569677,Dlgap5
ENSMUSG00000083284,17.0000593547349,-1.36692792103612,0.542406581369743,-2.52011676846584,0.0117315909192002,0.0824296278569677,Gm13688
ENSMUSG00000040627,10.605829741,-2.1307333825992,0.845601767566881,-2.51978350131662,0.0117427035097492,0.082456298891746,Aicda
ENSMUSG00000023068,1808.71697707101,0.635507401158132,0.252267040532598,2.51918522457955,0.0117626761114114,0.0825400034965004,Nus1
ENSMUSG00000065519,3.63155510350771,-2.57011350908412,1.02034293603412,-2.51887225198388,0.0117731362468832,0.0825400034965004,Mir10a
ENSMUSG00000033060,364.519902890397,-1.44415879663397,0.573355597468032,-2.51878381062546,0.011776093618892,0.0825400034965004,Lmo7
ENSMUSG00000027313,1737.97545544208,-1.16703572049304,0.463299652732113,-2.51896523904334,0.0117700275825349,0.0825400034965004,Chac1
ENSMUSG00000040033,3919.65099115808,-1.26605624189462,0.502786610200971,-2.51807867633659,0.0117996960344112,0.0826677565454102,Stat2
ENSMUSG00000095054,4.48658198737534,-2.40199701154825,0.954016285808862,-2.51777359283937,0.0118099208550358,0.0827017135285707,Gm13146
ENSMUSG00000033396,1309.10561063687,0.559929792577094,0.222448085109714,2.51712570283952,0.0118316608424908,0.0828162405260917,Spg11
ENSMUSG00000064246,14.8621480818276,3.24491720602832,1.2894232126691,2.51656490603372,0.011850507059676,0.0829104174539114,Chil1
ENSMUSG00000060992,3916.80499959422,0.328778621572975,0.130697198956841,2.51557511711896,0.0118838350107453,0.0830305208885321,Copz1
ENSMUSG00000030062,7245.24123915781,0.441589320740469,0.1755421684349,2.51557403373556,0.0118838715356782,0.0830305208885321,Rpn1
ENSMUSG00000030339,3692.390374122,0.438173430216296,0.174183699169411,2.51558229791714,0.0118835929215208,0.0830305208885321,Ltbr
ENSMUSG00000036087,1398.6941060679,0.442278879514035,0.17587163153899,2.51478237646294,0.0119105879099571,0.0831793918616349,Slain2
ENSMUSG00000066735,914.943070002519,0.454490889191878,0.180777880481307,2.51408462131446,0.011934179471733,0.0833063149869771,Vkorc1l1
ENSMUSG00000039384,374.033463372852,0.597059142927118,0.237550471460879,2.51339910737851,0.0119573974870504,0.0834078347006604,Dusp10
ENSMUSG00000020732,14.0226051214501,1.26301783441254,0.50255863666138,2.51317506510897,0.0119649943653048,0.0834078347006604,Rab37
ENSMUSG00000073684,443.242013595547,0.384469850987813,0.152972112628158,2.51333294927014,0.0119596403467667,0.0834078347006604,Faap20
ENSMUSG00000039853,119.02467444944,-1.59438428089152,0.634465543262187,-2.51295645259754,0.0119724112544174,0.0834217219168242,Trim14
ENSMUSG00000026740,1325.26354768149,0.381860130466259,0.151987270449984,2.51244811052727,0.0119896735886221,0.0835041668685828,Dnajc1
ENSMUSG00000033938,4381.11194177768,-0.528403855672012,0.210346202010687,-2.51206748979079,0.0120026131900784,0.0835186360348529,Ndufb7
ENSMUSG00000004098,1255.06018544354,-1.24981797002902,0.497521887724289,-2.51208640437068,0.0120019698768897,0.0835186360348529,Col5a3
ENSMUSG00000006273,3421.16091354808,-0.434065441092925,0.172838370742474,-2.51139512151312,0.0120255013076855,0.0836400538713647,Atp6v1b2
ENSMUSG00000059327,96.1009831298278,1.10905677284029,0.441730071104203,2.51071150774942,0.012048811890637,0.0837642989395186,Eda
ENSMUSG00000015748,2450.67986192367,-0.531519520371702,0.211737336995175,-2.51027772387548,0.0120636242734081,0.0838293782541663,Prpf3
ENSMUSG00000018189,1128.77260942868,-0.531940727291102,0.211989699787479,-2.50927628948187,0.0120978818310685,0.0839536222013409,Uchl5
ENSMUSG00000063049,406.273742313846,-0.4964291951856,0.197814243699154,-2.50957254595172,0.0120877383753173,0.0839536222013409,Ing2
ENSMUSG00000059355,1726.80909385788,-0.398052973188904,0.158628621358789,-2.50933891865946,0.012095736856733,0.0839536222013409,Wdr83os
ENSMUSG00000054027,793.491791570578,0.637043089608667,0.253953766607791,2.50850026017737,0.0121244878875041,0.0840245041613508,Nt5dc3
ENSMUSG00000059791,1235.45608021943,0.430569648148876,0.171640269756104,2.5085584447094,0.0121224912421709,0.0840245041613508,Nrm
ENSMUSG00000052396,124.855399027255,2.19252296847011,0.873979476165241,2.50866642554381,0.0121187865720178,0.0840245041613508,Mogat2
ENSMUSG00000047443,2450.82305976496,-1.06845697936245,0.425963159776064,-2.50833189406369,0.0121302671374203,0.0840266883059685,Erfe
ENSMUSG00000019872,89.1451635198993,1.70732925312701,0.680801949924223,2.50782074480992,0.0121478275471698,0.0841056712678787,Smpdl3a
ENSMUSG00000026858,858.850953558469,0.295243796770277,0.117743219589793,2.50752270745509,0.0121580769429376,0.0841056712678787,Miga2
ENSMUSG00000001995,525.132450611524,-1.30260253323855,0.519471304490925,-2.50755435762728,0.0121569881415022,0.0841056712678787,Sipa1l2
ENSMUSG00000030056,864.439795806273,0.46295023166487,0.184677135301961,2.50680860360927,0.0121826658975253,0.0842000162571434,Isy1
ENSMUSG00000035873,707.215491498664,0.797419578237622,0.318187474180754,2.50613126833719,0.0122060294999794,0.0842842752898036,Pawr
ENSMUSG00000038025,2370.59756849934,0.46760529595097,0.186581579381456,2.50617074580002,0.0122046666989524,0.0842842752898036,Phf2
ENSMUSG00000042406,8169.72440494097,-0.576124247518508,0.229903542577624,-2.50593897361972,0.0122126696318525,0.0842842752898036,Atf4
ENSMUSG00000058586,1213.86287937307,0.639994438858367,0.255403199634556,2.50581997318006,0.0122167804409528,0.0842842752898036,Serhl
ENSMUSG00000034327,1025.96895978233,-0.78086923973292,0.311668972930798,-2.50544426155086,0.0122297672535907,0.084324852145175,Kctd9
ENSMUSG00000022912,1040.62998205895,0.596748730768125,0.238198556728799,2.50525754212505,0.0122362259285221,0.084324852145175,Pros1
ENSMUSG00000049357,18.0235398954932,1.06599307423795,0.425516559553289,2.50517412379211,0.01223911236754,0.084324852145175,Brd8dc
ENSMUSG00000030717,2952.98573314627,-1.09368442605686,0.436945855538962,-2.50302048226966,0.0123138417559672,0.0848017279548876,Nupr1
ENSMUSG00000026068,71.9342798687224,-1.24203491248436,0.496687674189913,-2.50063566507886,0.0123970640932993,0.0852426280014985,Il18rap
ENSMUSG00000026594,235.570786738018,1.04859575333531,0.419331137544406,2.50063889716338,0.0123969509678005,0.0852426280014985,Ralgps2
ENSMUSG00000051396,2865.72779148966,-0.369855646656624,0.147909673865402,-2.50055075500467,0.0124000363401842,0.0852426280014985,Gm45902
ENSMUSG00000039086,111.340488982889,0.421612729516963,0.168602862734026,2.50062616185862,0.0123973967187744,0.0852426280014985,Ss18l1
ENSMUSG00000023980,634.54383752684,-0.376990187518231,0.150817446076881,-2.49964574606346,0.0124317550911401,0.0853843366643824,Taf8
ENSMUSG00000074622,69.0725349067522,-1.57088125193188,0.628409656729639,-2.49977261665111,0.0124273042049186,0.0853843366643824,Mafb
ENSMUSG00000049482,1024.20905851841,-0.55414727180393,0.221823423494228,-2.49814588141703,0.0124844805875966,0.0857081886053839,Ctu2
ENSMUSG00000010911,793.052498076336,0.455827883162462,0.182520926349924,2.49740066675183,0.0125107510556951,0.0858502140716103,Apip
ENSMUSG00000052337,4784.44385520339,0.415672620596605,0.166522309400138,2.49619778931712,0.0125532584310271,0.0861034826727631,Immt
ENSMUSG00000039699,18.9426334298861,-1.85306312526112,0.742663230523485,-2.49515937924507,0.0125900566383424,0.0862819071489084,Batf2
ENSMUSG00000031883,15.2571791475024,-1.19161451204815,0.477572853041399,-2.49514708480479,0.0125904928886819,0.0862819071489084,Car7
ENSMUSG00000006519,3862.6800226792,-0.835154321351833,0.334767999978266,-2.49472566495619,0.0126054544529504,0.0863459592772704,Cyba
ENSMUSG00000027272,1248.92145605324,0.471882376913541,0.18918160734375,2.4943353824884,0.0126193245907168,0.0864024815476591,Ubr1
ENSMUSG00000030246,52.1603126121365,-3.62893980877536,1.45505798044937,-2.4940173227012,0.0126306380172097,0.0864414559095016,Ldhb
ENSMUSG00000031583,610.746318853926,-0.436765563088766,0.175152593460876,-2.49362886645653,0.0126444676335445,0.0864976082155901,Wrn
ENSMUSG00000046667,45.1935819479399,-1.57602747818674,0.632165339829856,-2.49306214512001,0.0126646677935309,0.0865587828128528,Rbm12b1
ENSMUSG00000027360,22.8766861128865,-2.08310573221134,0.83571357879508,-2.49260725811675,0.0126809024023627,0.0866305304404994,Hdc
ENSMUSG00000029761,6126.72281222266,0.67962896095423,0.272674796918237,2.49245243284447,0.0126864322117313,0.0866305304404994,Cald1
ENSMUSG00000039976,252.566316824755,1.13218931057401,0.454327384611073,2.49201203564522,0.0127021733094305,0.0866995211506536,Tbc1d16
ENSMUSG00000027394,576.44331188862,0.651627176003091,0.261551238906869,2.49139395678839,0.0127242944307725,0.0868119785964597,Ttl
ENSMUSG00000024163,2742.80852813487,-0.421303822330501,0.169124492554039,-2.49108698549907,0.0127352936396321,0.0868484902839302,Mapk8ip3
ENSMUSG00000002602,7230.25443931959,-0.495250701518791,0.198840257046576,-2.49069634527169,0.0127493029906699,0.0869054882050187,Axl
ENSMUSG00000018451,4.17300694829976,5.3637357207008,2.15405665320782,2.49006251191821,0.0127720628847561,0.0869835177332946,6330403K07Rik
ENSMUSG00000039536,3315.25614302312,0.356757118947302,0.143266944195569,2.49015654623236,0.0127686840000863,0.0869835177332946,Stau1
ENSMUSG00000031730,591.123279354739,-0.424508794332166,0.170502756769038,-2.48974739398028,0.0127833916184879,0.0870221320536111,Dhodh
ENSMUSG00000013663,2956.82289078443,0.703813515140151,0.282709759402739,2.48952677341966,0.0127913283898197,0.0870376318489587,Pten
ENSMUSG00000094497,6.76194983221083,-1.73149014311441,0.695731014352978,-2.48873502459089,0.0128198472797701,0.0871931054702808,Gm8210
ENSMUSG00000025165,6.10759172240286,-3.04807402733906,1.22574964004255,-2.48670195590125,0.0128933365562992,0.0876535194090123,Sectm1a
ENSMUSG00000067365,876.264915970249,-0.286495783437962,0.115218310872086,-2.48654733149166,0.012898940982091,0.0876535194090123,Tmem128
ENSMUSG00000024421,66.0188584863079,2.03996488077917,0.821525018559392,2.48314395142391,0.0130228449196279,0.0883783359108729,Lama3
ENSMUSG00000070605,66.0131770464593,-0.694824359396639,0.27978932969229,-2.48338405242545,0.0130140693798317,0.0883783359108729,Zfp992
ENSMUSG00000031954,6232.0107920845,-0.514627599477372,0.207238918430648,-2.48325750478953,0.0130186939637898,0.0883783359108729,Cfdp1
ENSMUSG00000032369,1298.99313922971,-0.576295449854562,0.232098493744383,-2.48297798299911,0.0130289140196531,0.0883805204209196,Plscr1
ENSMUSG00000052364,30.8980147350225,1.85494205784535,0.747352338785867,2.48201813465767,0.0130640626564064,0.0885798745724064,B630019K06Rik
ENSMUSG00000026764,50.6915101731868,-1.36030395269288,0.548109786941035,-2.48180927453356,0.0130717219947621,0.0885927460711554,Kif5c
ENSMUSG00000032217,1247.20577718724,-0.295070192018996,0.118960581423909,-2.48040307543162,0.0131233937244555,0.0889037659447914,Rnf111
ENSMUSG00000026991,1457.55141053298,-0.562817955598892,0.226920991182875,-2.48023751643725,0.0131294891700031,0.0889058936399419,Pkp4
ENSMUSG00000031503,8288.11932835498,-0.715049732458226,0.288392786907476,-2.47943001670022,0.0131592550794922,0.0890682326639224,Col4a2
ENSMUSG00000048349,3.26877039266267,-2.79397580910177,1.12704313776967,-2.47903182714979,0.0131739550259065,0.0890893053598903,Pou4f1
ENSMUSG00000030605,5653.01022091878,-0.513779221643947,0.207238785356999,-2.47916537803909,0.0131690231160447,0.0890893053598903,Mfge8
ENSMUSG00000073802,377.163207381265,-0.559173570289258,0.225577184506975,-2.47885694429336,0.0131804157563178,0.0890938169233649,Cdkn2b
ENSMUSG00000055976,9.011211279948,-2.85707021088989,1.15275007022729,-2.47848192308204,0.0131942796818989,0.0891483448805983,Cldn23
ENSMUSG00000028385,200.332478976306,0.723086727089011,0.291811355426312,2.47792525425422,0.0132148825995508,0.0892483375563864,Snx30
ENSMUSG00000079069,12.8809657076339,-1.54931486545469,0.625349182890919,-2.47751961279038,0.013229913740754,0.0893106292824037,8430423G03Rik
ENSMUSG00000029060,1216.598866582,0.538596274196118,0.217477631631721,2.47655940592632,0.0132655546895474,0.0894814184842199,Mib2
ENSMUSG00000030079,1419.9183046095,0.490262558314654,0.19796394229245,2.47652452581691,0.0132668509652765,0.0894814184842199,Ruvbl1
ENSMUSG00000106121,11.9084258903135,-2.00799343403382,0.811350094549412,-2.47487915207426,0.0133281265985819,0.0898552962880282,Gm42679
ENSMUSG00000038784,770.400180940807,0.375324866585913,0.151670365863102,2.47460909354358,0.0133382077566328,0.0898838557762921,Cnot4
ENSMUSG00000001436,399.481676317465,0.889172312045247,0.35935781038013,2.4743369598804,0.0133483731956732,0.0898928016023016,Slc19a1
ENSMUSG00000033149,2769.6781091151,0.753057116338873,0.304411664039518,2.47381163502694,0.0133680158556666,0.0898928016023016,Phldb2
ENSMUSG00000003617,149.745982797415,-2.55827055751329,1.03407860859127,-2.47396139544791,0.0133624134940244,0.0898928016023016,Cp
ENSMUSG00000027951,3396.58401078893,-0.969847815804538,0.392004237546698,-2.47407482601257,0.0133581715709207,0.0898928016023016,Adar
ENSMUSG00000028763,12691.2349493953,0.394199579881849,0.159368380270817,2.47351186736026,0.0133792360494041,0.0898928016023016,Hspg2
ENSMUSG00000036030,106.311081170764,0.95168999580344,0.384757608795001,2.47347933880757,0.0133804540816535,0.0898928016023016,Prtg
ENSMUSG00000031245,1595.03976771919,-0.591616254567612,0.239169198840984,-2.47363062398749,0.0133747900372632,0.0898928016023016,Hmgn5
ENSMUSG00000020583,84.9207493883943,1.32400451817728,0.535605355813847,2.47197774220436,0.0134367881871662,0.0901924612580712,Matn3
ENSMUSG00000064284,288.40184883105,0.445934960482149,0.180386382275049,2.47210989464935,0.0134318219399209,0.0901924612580712,Cdpf1
ENSMUSG00000040663,1057.15597484442,0.486126489141765,0.196694313724093,2.47148216914732,0.0134554261217347,0.0902390282043921,Clcf1
ENSMUSG00000107019,30.0029911849507,1.33871544005837,0.541665228428444,2.47148122086854,0.0134554618073008,0.0902390282043921,Gm43682
ENSMUSG00000071369,57.5755299807868,-1.63222438451135,0.660636434156175,-2.47068478231325,0.0134854628808174,0.0902742830221601,Map3k5
ENSMUSG00000038010,151.23206887473,0.504836150129812,0.204300142470153,2.47105138560324,0.013471645953724,0.0902742830221601,Ccdc138
ENSMUSG00000035764,840.577640544834,0.479108835761978,0.193917904048399,2.47067870351157,0.0134856920905334,0.0902742830221601,Fbxo45
ENSMUSG00000019433,3751.96340266134,-0.523601129638909,0.211901568913005,-2.47096391180506,0.0134749416206343,0.0902742830221601,Gipc1
ENSMUSG00000031734,3.00853519973659,-2.94401479056426,1.19163739623053,-2.47056260560215,0.0134900703852857,0.0902742830221601,Irx3
ENSMUSG00000029781,3200.94871588115,0.483132109390128,0.195610613876569,2.46986653645996,0.0135163469570444,0.0904107801241534,Fkbp9
ENSMUSG00000020032,327.417694677011,1.04180425467415,0.421884527482297,2.46940616877179,0.0135337506483479,0.0904485082443696,Nuak1
ENSMUSG00000048218,67.7126748053086,-5.04953905043642,2.04478126548948,-2.46947638637899,0.0135310948703814,0.0904485082443696,Amigo2
ENSMUSG00000090610,24.2903423659336,-0.915509413647631,0.370823364603256,-2.46885579776542,0.0135545827972395,0.0905483815186575,Gm3571
ENSMUSG00000096768,152.529439505367,-1.85270541467149,0.750968246718605,-2.46708888527176,0.013621653982295,0.0909569235517726,Gm47283
ENSMUSG00000020386,1972.61886593699,0.336218637728027,0.136296721196024,2.46681383658872,0.0136321210326952,0.0909873078302027,Sar1b
ENSMUSG00000041995,463.164478754027,0.597933535828096,0.242448153236992,2.4662325855855,0.0136542640682772,0.0910670073803651,Zbed3
ENSMUSG00000021916,826.994499368653,-0.48111488391862,0.195086135303445,-2.46616646113921,0.0136567851224089,0.0910670073803651,Glt8d1
ENSMUSG00000022760,1051.43042256579,0.439006179491722,0.178021121377953,2.46603423286878,0.013661827677624,0.0910670073803651,Thap7
